,Bits,TrackID,Px,Py,Pz,Time,Length,ELoss,DetectorID,X,Y,Z,PdgCode,dist2Wire,StatNb,ViewNb,PlaneNb,LayerNb,StrawNb
27,33554432.0,3.0,-0.3640153408050537,-0.3483152687549591,35.86516189575195,383.9400329589844,0.7519381642341614,2.5866693249554373e-06,10012312.0,23.855609893798828,-47.20981979370117,2582.2529296875,-13.0,0.3101944049742954,1,0,0,1,312
28,33554432.0,3.0,0.3084162771701813,0.299393892288208,25.114233016967773,390.58721923828125,0.9117797613143921,5.236850483925082e-06,20002327.0,82.33424377441406,-74.97248077392578,2781.152099609375,-13.0,0.17249498720486386,2,0,0,0,327
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-2000
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-2000
31,33554432.0,3.0,-0.3625652492046356,0.21423442661762238,22.009735107421875,232.0723876953125,0.6424660682678223,2.0827376374654705e-06,50002224.0,82.16178894042969,106.11341857910156,-1974.846435546875,-13.0,0.4639323331097733,5,0,0,0,224
32,33554432.0,3.0,0.2259015440940857,-0.5098368525505066,34.646995544433594,383.995361328125,0.900047779083252,2.7524426968739135e-06,10012319.0,144.84046936035156,-59.65281295776367,2582.252685546875,-13.0,0.18720543922911406,1,0,0,1,319
33,33554432.0,-2.0,0.0017514553619548678,-0.002192581305280328,0.002720004878938198,388.0057678222656,0.1114148199558258,1.5772809547343059e-06,10102540.0,47.361419677734375,-450.4969787597656,2583.445068359375,11.0,0.4848488228238961,1,0,1,0,540
34,33554432.0,3.0,-0.5650935173034668,-0.26078060269355774,70.4022216796875,408.5541076660156,0.8599140644073486,2.7873768431163626e-06,30002261.0,-47.45001220703125,41.58958053588867,3321.15087890625,13.0,0.2295814269404342,3,0,0,0,261
35,33554432.0,3.0,0.33590632677078247,-0.12001090496778488,3.535475015640259,385.00665283203125,0.4360499382019043,1.2223883913975442e-06,10002322.0,40.89374542236328,-65.56385040283203,2581.164794921875,13.0,0.43640422036266485,1,0,0,0,322
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-2000
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-2000
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-2000
39,33554432.0,3.0,0.7204161882400513,-0.09885097295045853,38.520355224609375,383.9259948730469,0.9416389465332031,4.0721929508436006e-06,10012317.0,98.59989166259766,-56.446353912353516,2582.249755859375,-13.0,0.1263537991620574,1,0,0,1,317
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-2000
41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-2000
42,33554432.0,3.0,0.1406824290752411,0.9699170589447021,26.96361541748047,384.0566101074219,0.7429002523422241,2.4275700525322463e-06,10002127.0,72.0512924194336,277.515380859375,2581.138671875,13.0,0.31557456448622595,1,0,0,0,127
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-2000
44,33554432.0,3.0,0.18421801924705505,-0.2738688588142395,9.311702728271484,385.21893310546875,0.804186224937439,3.401669346203562e-06,10012503.0,-243.29959106445312,-383.404541015625,2582.258056640625,13.0,0.2755777555673446,1,0,0,1,503
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-2000
46,33554432.0,3.0,-0.3837708830833435,0.13331018388271332,18.184886932373047,232.13209533691406,0.9693543910980225,5.825366315548308e-06,50012206.0,-13.289083480834961,138.987548828125,-1973.7496337890625,13.0,0.12575956326437304,5,0,0,1,206
47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-2000
48,33554432.0,3.0,-0.3646862506866455,-0.32204344868659973,14.050760269165039,383.960205078125,0.5635175704956055,1.4712807114847237e-06,10002301.0,-101.03002166748047,-28.642330169677734,2581.1591796875,-13.0,0.3977740200657336,1,0,0,0,301
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-2000
50,33554432.0,3.0,0.24666818976402283,-0.24132609367370605,9.053971290588379,384.03460693359375,0.9686704874038696,5.194688583287643e-06,10012363.0,35.74517822265625,-137.223876953125,2582.25146484375,-13.0,0.05614262248265875,1,0,0,1,363
51,33554432.0,3.0,0.2544688284397125,-0.14605405926704407,16.61777114868164,232.35195922851562,0.8493077158927917,2.260503379147849e-06,50012361.0,101.40692901611328,-133.52069091796875,-1973.7479248046875,-13.0,0.32719870605701956,5,0,0,1,361
52,33554432.0,3.0,-0.20956768095493317,-0.24444785714149475,5.0475382804870605,232.27381896972656,0.8931715488433838,3.946351625927491e-06,50002315.0,10.235575675964355,-53.87588882446289,-1974.8594970703125,-13.0,0.2876061964355109,5,0,0,0,315
53,33554432.0,3.0,-0.34335392713546753,-0.1897495836019516,13.544340133666992,384.0384826660156,0.8932355642318726,1.2656520311793429e-06,10012305.0,-79.08023834228516,-35.004520416259766,2582.252685546875,13.0,0.19549784508633572,1,0,0,1,305
54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-2000
55,33554432.0,3.0,0.8856921195983887,-0.049587175250053406,8.434011459350586,232.05873107910156,0.8803351521492004,4.367811015981715e-06,50002280.0,126.29277038574219,7.7057037353515625,-1974.851318359375,13.0,0.1555068495486661,5,0,0,0,280
56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-2000
57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-2000
58,33554432.0,3.0,0.4035513699054718,1.1702171564102173,31.85955047607422,232.0336456298828,0.9741705060005188,2.1810310499859042e-06,50002197.0,146.33892822265625,153.9814453125,-1974.849365234375,-13.0,0.38562435132773953,5,0,0,0,197
59,33554432.0,3.0,0.12930180132389069,0.0811237022280693,28.181888580322266,384.0614013671875,0.9747670888900757,5.4242927944869734e-06,10012234.0,-9.887520790100098,89.75540924072266,2582.25,13.0,0.0045873858356781545,1,0,0,1,234
